,X,Y,CTY_CODE,ADTTOTAL,BRIDGE_ID,COVERED_BRIDGE,CUSTODIAN,DECK_AREA,DECKWIDTH,DEPT_MAIN_MATERIAL_TYPE,DEPT_MAIN_PHYSICAL_TYPE,DESIGNMAIN,HISTSIGN,LENGTH,MATERIALMAIN,NBI_RATING,STATE_LOCAL,STRRATING,YEARBUILT,YEARRECON,FLOOD_INSP,KIND_HWY
30791,-79.295014413,41.8477706067,61,4781.0,61000604311157,0.0,1.0,13987.501,37.5,4.0,2.0,2.0,0.0,373.0,5.0,1.0,1,3.0,1968.0,0.0,0.0,2.0
30792,-79.1774810727,41.8378247887,61,10405.0,61000605602423,0.0,1.0,464.0,0.0,2.0,1.0,19.0,0.0,8.0,1.0,0.0,1,6.0,1976.0,0.0,1.0,2.0
30793,-80.1681553811,40.2980188901,62,34149.0,62007904750190,0.0,1.0,4698.0,43.5,4.0,2.0,6.0,0.0,108.0,5.0,0.0,1,5.0,1994.0,0.0,0.0,1.0
30794,-79.9972808679,40.0025905301,62,3542.0,62008800501650,0.0,1.0,1320.00012,40.0,4.0,2.0,5.0,0.0,33.0,5.0,1.0,1,5.0,1966.0,0.0,0.0,3.0
30799,-79.2177718619,40.0522882531,55,3865.0,55003100601930,0.0,1.0,434.0,0.0,2.0,1.0,19.0,0.0,14.0,1.0,0.0,1,5.0,1941.0,0.0,0.0,3.0
30801,-79.0360569933,40.001987487,55,4230.0,55003103000294,0.0,1.0,15120.0,48.0,1.0,9.0,2.0,0.0,315.0,4.0,0.0,1,6.0,1973.0,2006.0,0.0,3.0
30802,-78.8314381984,40.2328252436,55,526.0,55110100100000,0.0,1.0,7942.00049,38.0,1.0,6.0,2.0,0.0,209.0,3.0,1.0,1,5.0,1959.0,2008.0,0.0,3.0
30803,-78.8273783873,40.2279916183,55,4648.0,55005600600140,0.0,1.0,2736.0,91.1999969,4.0,2.0,6.0,0.0,30.0,5.0,0.0,1,5.0,1959.0,1992.0,0.0,3.0
30806,-76.6689306353,41.5529878416,56,82.0,56400800500262,0.0,1.0,1360.00012,27.2000027,1.0,7.0,2.0,0.0,50.0,3.0,0.0,1,5.0,1950.0,0.0,1.0,3.0
30807,-76.6234350016,41.5123885954,56,254.0,56400801700000,0.0,1.0,1054.0,34.0,1.0,6.0,2.0,0.0,31.0,3.0,0.0,1,6.0,1967.0,0.0,0.0,3.0
30808,-76.5545301082,41.5485503153,56,339.0,56401600801611,0.0,1.0,396.0,0.0,1.0,9.0,19.0,0.0,18.0,3.0,0.0,1,7.0,1979.0,0.0,0.0,3.0
30811,-75.9484190387,41.7074203857,57,355.0,57300402002305,0.0,1.0,476.0,28.0,1.0,9.0,19.0,0.0,17.0,3.0,0.0,1,5.0,1994.0,0.0,0.0,3.0
30813,-76.0093935276,41.6505312582,57,146.0,57300900102694,0.0,1.0,332.40002,27.7000027,3.0,1.0,19.0,0.0,12.0,1.0,0.0,1,7.0,1990.0,0.0,0.0,3.0
30814,-76.6090360347,40.2549627371,22,2250.0,22201100500000,0.0,1.0,222.400009,27.8000011,2.0,1.0,1.0,0.0,8.0,1.0,1.0,1,5.0,1930.0,0.0,0.0,3.0
30815,-76.6255447496,40.9854442534,47,2804.0,47064201900512,0.0,1.0,2757.10034,34.9000015,4.0,2.0,6.0,0.0,79.0,5.0,0.0,1,7.0,1995.0,0.0,0.0,3.0
30817,-75.8250007581,41.6854210735,57,626.0,57302300700141,0.0,1.0,227.999985,0.0,1.0,9.0,19.0,0.0,12.0,3.0,0.0,1,6.0,1950.0,0.0,0.0,3.0
30818,-78.9799882032,39.7858410636,55,14.0,55204100200000,0.0,1.0,1420.0,35.5,4.0,2.0,6.0,0.0,40.0,5.0,0.0,1,6.0,1963.0,0.0,0.0,3.0
30819,-76.049618317,41.6580922418,57,1705.0,57026700300000,0.0,1.0,563.400024,31.3000011,2.0,1.0,19.0,0.0,18.0,1.0,1.0,1,4.0,1930.0,0.0,0.0,3.0
30821,-75.3867408756,41.3826083669,63,549.0,63300600101443,0.0,1.0,442.0,26.0,2.0,1.0,1.0,0.0,17.0,1.0,0.0,1,5.0,1935.0,0.0,0.0,3.0
30822,-79.5384951513,40.3033872745,64,17978.0,64013003320195,0.0,1.0,1255.5,46.5,2.0,1.0,4.0,0.0,27.0,1.0,1.0,1,5.0,1959.0,0.0,0.0,3.0
30823,-79.6111234439,40.3353678455,64,8079.0,64013002220296,0.0,1.0,1405.6001,50.2000008,2.0,1.0,4.0,0.0,28.0,1.0,0.0,1,5.0,1951.0,0.0,0.0,3.0
30824,-79.7395081375,40.212560896,64,2702.0,64013601000000,0.0,1.0,290.0,0.0,2.0,1.0,19.0,0.0,10.0,1.0,0.0,1,5.0,1943.0,0.0,0.0,3.0
30826,-80.2721705392,40.8470543146,4,560.0,4104100100000,0.0,1.0,8887.2002,48.2999992,1.0,7.0,2.0,0.0,184.0,4.0,0.0,1,7.0,1976.0,0.0,0.0,3.0
30827,-79.5718342046,40.2932933981,64,9791.0,64013603500876,0.0,1.0,1592.80005,36.2000008,4.0,2.0,5.0,0.0,44.0,5.0,0.0,1,7.0,1989.0,0.0,0.0,3.0
30828,-75.5665547116,41.9351846779,57,84.0,57100700200000,0.0,1.0,288.0,0.0,1.0,9.0,19.0,0.0,16.0,3.0,1.0,1,4.0,1958.0,0.0,0.0,3.0
30829,-79.5592524303,40.5874187235,3,597.0,3205200201179,0.0,1.0,567.0,31.5,2.0,1.0,1.0,0.0,18.0,1.0,0.0,1,5.0,1939.0,0.0,0.0,3.0
30830,-75.5734077019,41.9671257949,57,503.0,57100901700623,0.0,1.0,1507.99988,52.0,2.0,1.0,1.0,0.0,29.0,1.0,0.0,1,6.0,1962.0,0.0,0.0,3.0
30831,-75.5045859483,41.969371597,57,27.0,57101100301724,0.0,1.0,280.0,20.0,6.0,9.0,11.0,0.0,14.0,8.0,1.0,1,4.0,1935.0,0.0,0.0,3.0
30832,-75.7019154518,41.8676612336,57,965.0,57101200100921,0.0,1.0,897.600098,27.2000027,1.0,6.0,2.0,0.0,33.0,3.0,0.0,1,7.0,1950.0,2010.0,0.0,3.0
30835,-76.9244619561,41.8822288619,58,735.0,58054901901238,0.0,1.0,697.400024,31.6999989,3.0,1.0,19.0,0.0,22.0,1.0,0.0,1,7.0,1994.0,0.0,0.0,3.0
30839,-80.362006531,40.4777358366,62,858.0,62400200800000,0.0,1.0,3900.00024,37.5,1.0,7.0,2.0,0.0,104.0,3.0,1.0,1,4.0,1962.0,0.0,0.0,3.0
30841,-80.4493915823,40.3765628746,62,207.0,62400600300798,0.0,1.0,532.0,28.0,2.0,1.0,1.0,0.0,19.0,1.0,0.0,1,6.0,1950.0,0.0,0.0,3.0
30842,-79.2475093063,41.9277898423,61,200.0,61100300400000,0.0,1.0,331.200012,27.6000004,2.0,1.0,7.0,0.0,12.0,1.0,0.0,1,6.0,1984.0,0.0,0.0,3.0
30843,-79.1655066363,41.9208268597,61,270.0,61100400503565,0.0,1.0,710.0,35.5,2.0,1.0,1.0,0.0,20.0,1.0,0.0,1,6.0,1965.0,0.0,0.0,3.0
30844,-80.4332319481,40.1167109676,62,1717.0,62004001101935,0.0,1.0,384.0,0.0,2.0,1.0,19.0,0.0,12.0,1.0,0.0,1,6.0,1961.0,0.0,0.0,2.0
30846,-80.2991380899,40.7063845187,4,13497.0,4005102600380,0.0,1.0,3056.19995,51.7999992,2.0,1.0,1.0,0.0,59.0,2.0,0.0,1,6.0,1938.0,2007.0,1.0,3.0
30848,-79.9625623588,40.0908100942,62,277.0,62202300100270,0.0,1.0,364.0,0.0,1.0,9.0,19.0,0.0,14.0,3.0,0.0,1,5.0,1956.0,0.0,0.0,3.0
30849,-79.9874374843,40.1385713102,62,516.0,62202300901529,0.0,1.0,2754.0,34.0,4.0,2.0,5.0,0.0,81.0,5.0,0.0,1,7.0,1984.0,0.0,0.0,3.0
30850,-79.9567628912,40.1773159699,62,652.0,62202301800774,0.0,1.0,3182.50024,33.5,4.0,2.0,5.0,0.0,95.0,5.0,1.0,1,4.0,1961.0,0.0,0.0,3.0
30852,-79.8881346915,40.118075915,62,3967.0,62202700702297,0.0,1.0,1634.00012,43.0,4.0,2.0,1.0,0.0,38.0,5.0,0.0,1,5.0,1958.0,0.0,0.0,3.0
30853,-80.411015636,40.7911117199,4,10146.0,4005104500420,0.0,1.0,13500.001,90.0,1.0,6.0,2.0,0.0,150.0,4.0,1.0,1,6.0,1953.0,1977.0,0.0,3.0
30854,-75.1391071063,41.7346512082,63,110.0,63103100901976,0.0,1.0,153.0,17.0,6.0,9.0,11.0,0.0,9.0,8.0,1.0,1,4.0,1930.0,0.0,0.0,3.0
30855,-75.2242824454,41.4418453356,63,431.0,63200200700886,0.0,1.0,345.00003,0.0,1.0,9.0,19.0,0.0,15.0,3.0,0.0,1,6.0,1965.0,0.0,0.0,3.0
30858,-77.1466054029,40.8951601151,59,134.0,59300600500282,0.0,1.0,632.5,27.5,2.0,1.0,4.0,0.0,23.0,1.0,0.0,1,5.0,1945.0,0.0,1.0,3.0
30860,-79.0572647842,39.9969293628,55,6492.0,55304100400000,0.0,1.0,400.0,0.0,2.0,1.0,19.0,0.0,10.0,1.0,0.0,1,7.0,1949.0,0.0,0.0,3.0
30861,-79.2011491964,40.0535018861,55,700.0,55400100500783,0.0,1.0,768.0,24.0,1.0,6.0,2.0,0.0,32.0,3.0,1.0,1,4.0,1938.0,1949.0,1.0,3.0
30865,-79.4253114946,41.8088251812,61,198.0,61301400302054,0.0,1.0,1472.0,16.0,1.0,6.0,2.0,0.0,92.0,3.0,1.0,1,4.0,1958.0,1998.0,0.0,3.0
30866,-80.1977834857,40.2579100526,62,8933.0,62100901501825,0.0,1.0,288.0,0.0,2.0,1.0,19.0,0.0,12.0,1.0,1.0,1,4.0,1950.0,0.0,0.0,3.0
30867,-80.176263247,40.2620523251,62,22305.0,62100901700131,0.0,1.0,7124.0,68.5,1.0,8.0,2.0,0.0,104.0,3.0,0.0,1,6.0,1974.0,2007.0,0.0,3.0
30868,-80.1071101748,40.2938928154,62,4554.0,62101001500000,0.0,1.0,2844.0,39.5,4.0,2.0,6.0,0.0,72.0,5.0,0.0,1,6.0,1986.0,0.0,0.0,3.0
30869,-80.0398782242,40.2238636416,62,656.0,62101600100473,0.0,1.0,400.0,16.0,1.0,6.0,2.0,0.0,25.0,3.0,1.0,1,4.0,1939.0,1949.0,1.0,3.0
30870,-75.3538031092,41.8793146145,63,1816.0,63037001902075,0.0,1.0,322.0,0.0,2.0,1.0,19.0,0.0,14.0,1.0,0.0,1,6.0,1948.0,0.0,0.0,3.0
30871,-80.2750032137,40.8265090201,4,4741.0,4006503701668,0.0,1.0,216.0,0.0,2.0,1.0,19.0,0.0,9.0,1.0,1.0,1,4.0,1950.0,0.0,0.0,3.0
30872,-75.3224321821,41.7357745778,63,544.0,63037101800000,0.0,1.0,384.0,0.0,1.0,9.0,19.0,0.0,16.0,3.0,0.0,1,5.0,1948.0,0.0,0.0,3.0
30874,-80.1818684217,40.1659550349,62,33154.0,62007002140747,0.0,1.0,3480.0,0.0,2.0,1.0,19.0,0.0,30.0,1.0,0.0,1,5.0,1960.0,0.0,0.0,1.0
30875,-80.1501311471,40.157945788,62,33154.0,62007002340659,0.0,1.0,1368.00012,0.0,2.0,1.0,19.0,0.0,19.0,1.0,0.0,1,6.0,1957.0,0.0,0.0,1.0
30876,-80.0503383533,40.1603480725,62,34853.0,62007002901716,0.0,1.0,1296.0,0.0,2.0,1.0,19.0,0.0,18.0,1.0,0.0,1,6.0,1956.0,0.0,0.0,1.0
30877,-80.0322443657,40.1508405179,62,28071.0,62007003002805,0.0,1.0,936.0,0.0,2.0,1.0,19.0,0.0,18.0,1.0,0.0,1,6.0,1956.0,0.0,0.0,1.0
30878,-80.0074555519,40.1342695578,62,28071.0,62007003201557,0.0,1.0,1008.0,0.0,2.0,1.0,19.0,0.0,14.0,1.0,0.0,1,6.0,1949.0,2011.0,0.0,1.0
30879,-79.9918389824,40.131712675,62,28071.0,62007003300845,0.0,1.0,11448.001,72.0,1.0,6.0,2.0,0.0,159.0,4.0,1.0,1,4.0,1949.0,2011.0,0.0,1.0
30882,-75.7456148941,41.9817076101,57,782.0,57102900101051,0.0,1.0,7252.0,37.0,1.0,7.0,2.0,0.0,196.0,3.0,1.0,1,6.0,1961.0,1980.0,0.0,3.0
30883,-75.7615938388,41.957406193,57,843.0,57103700703305,0.0,1.0,180.0,0.0,1.0,9.0,19.0,0.0,10.0,3.0,1.0,1,4.0,1949.0,0.0,0.0,3.0
30885,-76.0069735774,41.862651536,57,1553.0,57026703600000,0.0,1.0,1139.0,33.5,2.0,1.0,4.0,0.0,34.0,1.0,0.0,1,6.0,1947.0,0.0,0.0,3.0
30886,-75.9930911576,41.9294403962,57,3197.0,57026704602282,0.0,1.0,363.0,33.0,2.0,1.0,1.0,0.0,11.0,1.0,0.0,1,5.0,1932.0,0.0,0.0,3.0
30887,-76.1104999511,41.70593808,57,369.0,57036700200000,0.0,1.0,702.0,26.0,1.0,6.0,2.0,0.0,27.0,3.0,1.0,1,5.0,1948.0,0.0,0.0,3.0
30888,-77.2558445886,41.9786278306,58,4045.0,58004905001601,0.0,1.0,12102.5,51.5,1.0,9.0,2.0,0.0,234.999985,4.0,0.0,1,7.0,1980.0,0.0,0.0,3.0
30889,-77.2295471031,41.971458876,58,4045.0,58004905302506,0.0,1.0,11741.999,51.5,1.0,9.0,2.0,0.0,228.0,4.0,0.0,1,7.0,1980.0,0.0,0.0,3.0
30891,-76.4504815382,40.7871451914,49,3425.0,49203400401709,0.0,1.0,2340.00024,36.0,1.0,6.0,2.0,0.0,65.0,3.0,0.0,1,6.0,1950.0,0.0,0.0,3.0
30892,-76.4248841468,40.7930579269,49,3569.0,49203800500000,0.0,1.0,608.0,0.0,2.0,1.0,19.0,0.0,16.0,1.0,0.0,1,7.0,1963.0,0.0,0.0,3.0
30893,-76.5712264719,40.7434350134,49,84.0,49204600120000,0.0,1.0,348.600006,16.6000004,3.0,1.0,1.0,0.0,21.0,1.0,0.0,1,6.0,1939.0,1989.0,0.0,3.0
30894,-76.7709858428,40.6852450158,49,847.0,49300300101282,0.0,1.0,547.400024,23.7999992,1.0,9.0,19.0,0.0,23.0,3.0,1.0,1,6.0,1933.0,1979.0,0.0,3.0
30895,-80.0692615727,40.5232634923,2,7570.0,2810502500498,0.0,1.0,970.0,0.0,2.0,1.0,19.0,0.0,10.0,1.0,0.0,1,6.0,1987.0,1988.0,0.0,3.0
30896,-76.7601866459,40.7169025754,49,105.0,49300500901775,0.0,1.0,1443.00012,22.2000008,1.0,9.0,3.0,0.0,65.0,3.0,0.0,1,5.0,1948.0,0.0,0.0,3.0
30897,-76.7680335144,40.717352424,49,676.0,49301001100000,0.0,1.0,1224.0,25.5,2.0,1.0,4.0,0.0,48.0,1.0,0.0,1,5.0,1931.0,0.0,0.0,3.0
30898,-76.5957396246,40.7152410808,49,407.0,49301003201746,0.0,1.0,280.0,0.0,1.0,9.0,19.0,0.0,14.0,3.0,1.0,1,4.0,1973.0,0.0,1.0,3.0
30899,-74.7392673755,41.3511340723,51,21421.0,51008405141605,0.0,1.0,418.00003,0.0,2.0,1.0,19.0,0.0,11.0,1.0,0.0,1,7.0,1969.0,0.0,1.0,1.0
30900,-74.728842168,41.3536853712,51,21421.0,51008405201944,0.0,1.0,988.000061,0.0,2.0,1.0,19.0,0.0,13.0,1.0,0.0,1,7.0,1969.0,0.0,0.0,1.0
30901,-74.7048024532,41.3591204236,51,24853.0,51008405340927,0.0,3.0,1264.0,0.0,2.0,1.0,19.0,0.0,8.0,1.0,0.0,1,7.0,1970.0,0.0,0.0,1.0
30902,-74.7996216519,41.3169958783,51,8690.0,51020900100000,0.0,1.0,5440.00049,34.0,2.0,1.0,11.0,0.0,160.0,1.0,1.0,1,4.0,1942.0,0.0,0.0,2.0
30903,-75.2490933988,41.2867057401,51,1506.0,51039000700000,0.0,1.0,1281.40002,29.8000011,1.0,6.0,2.0,0.0,43.0,3.0,1.0,1,5.0,1953.0,0.0,0.0,3.0
30904,-75.1794448725,41.3981103659,51,2578.0,51039002500916,0.0,1.0,696.80005,26.7999992,1.0,8.0,2.0,0.0,26.0,3.0,1.0,1,4.0,1938.0,0.0,0.0,3.0
30905,-80.3908320977,40.3913283859,62,3273.0,62400700100194,0.0,1.0,630.0,0.0,2.0,1.0,19.0,0.0,15.0,1.0,0.0,1,7.0,1976.0,0.0,0.0,3.0
30906,-80.369757724,40.4231857127,62,3273.0,62400700800348,0.0,1.0,930.0,0.0,2.0,1.0,19.0,0.0,31.0,1.0,0.0,1,5.0,1970.0,0.0,0.0,3.0
30909,-80.3027064557,40.604044179,4,15299.0,4037604402491,0.0,1.0,11325.0,37.5,4.0,2.0,2.0,0.0,302.0,5.0,0.0,1,5.0,1969.0,2015.0,1.0,1.0
30910,-75.3165893435,41.8271573391,63,73.0,63402400101328,0.0,1.0,144.0,0.0,6.0,9.0,19.0,0.0,8.0,8.0,1.0,1,4.0,1934.0,0.0,0.0,3.0
30911,-75.4145020967,41.6939774914,63,462.0,63402500101042,0.0,1.0,784.0,28.0,2.0,1.0,4.0,0.0,28.0,1.0,1.0,1,4.0,1955.0,0.0,1.0,3.0
30912,-75.4048010054,41.7574594558,63,144.0,63403100400393,0.0,1.0,795.0,26.5,1.0,6.0,2.0,0.0,30.0,3.0,0.0,1,5.0,1947.0,0.0,0.0,3.0
30913,-75.3814217848,41.4545924308,63,4013.0,63019103201429,0.0,1.0,630.000061,45.0,2.0,1.0,19.0,0.0,14.0,1.0,0.0,1,7.0,1970.0,0.0,0.0,3.0
30915,-80.2544927004,40.6853389705,4,6596.0,4006501703360,0.0,1.0,3828.0,66.0,4.0,2.0,5.0,0.0,58.0,5.0,1.0,1,6.0,1976.0,0.0,0.0,3.0
30917,-79.5889020381,40.4630060228,64,13097.0,64006602402695,0.0,1.0,913.500061,43.5,2.0,1.0,1.0,0.0,21.0,1.0,0.0,1,5.0,1957.0,0.0,0.0,3.0
30918,-80.4229372519,40.8063170785,4,4439.0,4016805500517,0.0,1.0,3700.0,37.0,4.0,2.0,5.0,0.0,100.0,5.0,0.0,1,7.0,1985.0,0.0,0.0,3.0
30919,-80.4194056558,40.8101033214,4,2306.0,4016805601062,0.0,1.0,1104.0,36.7999992,2.0,1.0,4.0,0.0,30.0,1.0,0.0,1,5.0,1941.0,0.0,0.0,3.0
30920,-79.700957818,40.1885776372,64,32042.0,64007005101223,0.0,1.0,4933.5,71.5,1.0,6.0,2.0,0.0,69.0,3.0,1.0,1,4.0,1956.0,1994.0,0.0,1.0
30921,-79.6741942657,40.211029888,64,32042.0,64007005340000,0.0,1.0,19614.4004,65.5999985,1.0,9.0,2.0,0.0,299.0,3.0,1.0,1,4.0,1957.0,1994.0,0.0,1.0
30922,-79.6025986378,40.2191080002,64,44552.0,64007005702005,0.0,1.0,936.0,0.0,2.0,1.0,19.0,0.0,12.0,1.0,0.0,1,5.0,1940.0,1957.0,0.0,1.0
30923,-79.843300102,40.13319398,64,6396.0,64020100101931,0.0,1.0,594.0,33.0,2.0,1.0,1.0,0.0,18.0,1.0,0.0,1,5.0,1941.0,0.0,0.0,3.0
30924,-79.8421589631,40.1401764091,64,20237.0,64020100201365,0.0,1.0,6338.40039,41.7000008,1.0,6.0,3.0,0.0,152.0,3.0,1.0,1,5.0,1954.0,1987.0,0.0,3.0
30925,-80.1629337098,40.1367097131,62,5020.0,62004004500000,0.0,1.0,320.0,0.0,2.0,1.0,19.0,0.0,8.0,1.0,0.0,1,5.0,1937.0,0.0,0.0,2.0
30926,-80.0500887813,40.0823640714,62,4710.0,62004006100000,0.0,1.0,7552.5,47.5,4.0,2.0,2.0,0.0,159.0,5.0,0.0,1,7.0,1993.0,0.0,0.0,2.0
